Interface_Temp,Fan_FanTray1Fan1Sensor1,Fan_FanTray2Fan1Sensor1,Fan_FanTray3Fan1Sensor1,Fan_FanTray4Fan1Sensor1,rack_unit,Device_local_sn,SFP_manufacturer,SFP_model,fan_speed_mean
62.5,6237,6237,6250,6172,4,SGD20445602,AOI,AQPLBCQ4EDMA1072,6224.0
62.5,7194,7299,7281,7317,30,JPE21321041,O-NET,1AT-3Q4M15XX-14A,7272.75
62.5,9118,9090,9146,9090,25,JPE21402339,Finisar,FCBN425QF1C10-OR,9111.0
62.5,7712,7692,7731,7692,25,SGD21492944,Finisar,FCBN425QF1C02-OR,7706.75
62.5,11320,11320,11363,11363,2,JPE20454897,Finisar,FCBN425QF1C02-OR,11341.5
62.5,7936,7936,7915,7957,6,SGD21390615,Accelight,AQP100C-C-LRL,7936.0
62.5,8379,8310,8379,8333,7,SGD21254916,Finisar,FCBN425QF1C10-OR,8350.25
62.5,6535,6493,6507,6535,12,JPE21353350,Finisar,FCBN425QF1C10-OR,6517.5
62.5,3658,3722,3712,3717,36,JPE21411489,Finisar,FCBN425QF1C20-OR,3702.25
62.5,8021,8021,8000,8000,26,JPE21311992,Finisar,FCBN425QF1C07-OR,8010.5
62.5,9868,9900,9868,9900,30,JPE21392317,Finisar,FCBN425QF1C02-OR,9884.0
62.5,8042,8086,8042,8021,30,SGD20391372,Finisar,FCBN425QF1C02-OR,8047.75
62.5,8219,8219,8219,8219,5,SGD21301884,Finisar,FCBN425QF1C10-OR,8219.0
62.5,8042,8086,8042,8021,30,SGD20391372,Finisar,FCBN425QF1C02-OR,8047.75
62.5,8108,8108,8000,7978,8,JPE22095827,Finisar,FCBN425QF1C02-OR,8048.5
62.5,8042,8086,8042,8021,30,SGD20391372,Finisar,FCBN425QF1C02-OR,8047.75
62.5,8695,8720,8720,8720,30,SGD20375790,Finisar,FCBN425QF1C10-OR,8713.75
62.5,8021,8000,7957,8000,3,SGD21017327,Finisar,FCBN425QF1C10-OR,7994.5
62.5,7407,7444,7389,7407,5,SGD20284184,Finisar,FCBN425QF1C02-OR,7411.75
62.5,8174,8219,8152,8219,13,SGD21521280,Finisar,FCBN425QF1C10-OR,8191.0
62.5,9146,9146,9118,9118,2,SGD22073964,Finisar,FCBN425QF1C10-OR,9132.0
62.5,8403,8379,8356,8379,5,SGD22023680,AOI,AQPLBCQ4EDMA1072,8379.25
62.5,6578,6593,6593,6666,28,SGD21520769,Finisar,FCBN425QF1C02-OR,6607.5
62.5,11764,11811,11811,11811,7,SGD21301606,Finisar,FCBN425QF1C10-OR,11799.25
62.5,7556,7537,7594,7556,3,JPE21322506,Accelight,AQP100C-C-LRL,7560.75
62.5,7692,7692,7692,7712,11,SGD21401409,Finisar,FCBN425QF1C02-OR,7697.0
62.5,8000,8064,8086,8086,24,JPE20481927,Finisar,FCBN425QF1C02-OR,8059.0
62.5,8403,8379,8356,8379,5,SGD22023680,Finisar,FCBN425QF1C02-OR,8379.25
62.5,8595,8595,8547,8595,4,SGD21172888,Accelight,AQP100C-C-LRL,8583.0
62.5,7334,7407,7425,7407,5,SGD22023396,Finisar,FCBN425QF1C10-OR,7393.25
62.5,7556,7537,7594,7556,3,JPE21322506,Finisar,FCBN425QF1C10-OR,7560.75
62.5,9868,9836,9868,9836,29,JPE21330886,Finisar,FCBN425QF1C02-OR,9852.0
62.5,8379,8310,8379,8333,7,SGD21254916,Finisar,FCBN425QF1C10-OR,8350.25
62.5,8021,8042,8086,8064,4,JPE21311904,Finisar,FCBN425QF1C10-OR,8053.25
62.5,8982,9036,9063,9063,6,JPE20285280,Finisar,FCBN425QF1C10-OR,9036.0
62.5,6237,6237,6250,6172,4,SGD20445602,Finisar,FCBN425QF1C10-OR,6224.0
62.5,8823,8875,8849,8875,23,SGD22057170,Finisar,FCBN425QF1C02-OR,8855.5
62.5,7792,7792,7792,7751,3,JPE21382173,Finisar,FCBN425QF1C10-OR,7781.75
62.5,10752,10752,10714,10714,30,SGD22073969,Finisar,FCBN425QF1C02-OR,10733.0
62.5,10752,10752,10714,10714,30,SGD22073969,Finisar,FCBN425QF1C02-OR,10733.0
62.5,7712,7692,7653,7692,28,JPE20454935,Finisar,FCBN425QF1C10-OR,7687.25
62.5,8403,8522,8474,8450,4,SGD21492540,Finisar,FCBN425QF1C10-OR,8462.25
62.5,7792,7792,7792,7751,3,JPE21382173,Finisar,FCBN425QF1C10-OR,7781.75
62.5,6960,6896,6864,6896,4,SGD20436251,Finisar,FCBN425QF1C10-OR,6904.0
62.5,8620,8645,8595,8620,30,JPE20441630,Finisar,FCBN425QF1C02-OR,8620.0
62.5,7481,7481,7518,7389,29,SGD20475013,Finisar,FCBN425QF1C15-OR,7467.25
62.5,7246,7299,7317,7281,7,JPE21320818,Accelight,AQP100C-C-LRL,7285.75
62.5,9287,9287,9316,9287,5,SGD22073951,Finisar,FCBN425QF1C10-OR,9294.25
62.5,7194,7246,7263,7211,4,SGD22023476,Accelight,AQP100C-C-LRL,7228.5
62.5,7518,7537,7500,7481,24,JPE22202054,O-NET,1AT-3Q4M10XX-14A,7509.0
62.5,10526,10526,10526,10563,6,JPE21392442,Finisar,FCBN425QF1C02-OR,10535.25
62.5,7317,7317,7334,7317,4,SGD21068135,Finisar,FCBN425QF1C10-OR,7321.25
62.5,6329,6382,6355,6382,16,SGD22056808,Finisar,FCBN425QF1C02-OR,6362.0
62.5,8695,8695,8670,8695,6,SGD21255230,Finisar,FCBN425QF1C07-OR,8688.75
62.5,9230,9174,9146,9202,3,SGD21255001,Finisar,FCBN425QF1C10-OR,9188.0
62.5,8196,8174,8174,8152,30,JPE21312283,Finisar,FCBN425QF1C02-OR,8174.0
62.5,6535,6451,6423,6479,7,JPE20462413,AOI,AQPLBCQ4EDMA1072,6472.0
62.5,7407,7444,7444,7462,6,JPE21410708,Accelight,AQP100C-C-LRL,7439.25
62.5,8426,8450,8426,8426,25,JPE22095431,Finisar,FCBN425QF1C10-OR,8432.0
62.5,6315,6302,6276,6315,2,SGD22057205,AOI,AQPLBCQ4EDMA1072,6302.0
62.5,7614,7633,7614,7614,2,SGD20512208,Finisar,FCBN425QF1C10-OR,7618.75
62.5,7751,7751,7751,7731,7,SGD22056814,AOI,AQPLBCQ4EDMA1072,7746.0
62.5,7751,7751,7751,7731,7,SGD22056814,Finisar,FCBN425QF1C02-OR,7746.0
62.5,8403,8379,8379,8403,11,SGD22074917,Finisar,FCBN425QF1C02-OR,8391.0
62.5,9345,9433,9375,9404,1,SGD21302086,Finisar,FCBN425QF1C02-OR,9389.25
62.5,7672,7692,7672,7751,4,SGD20422099,Finisar,FCBN425QF1C02-OR,7696.75
62.5,8403,8522,8474,8450,4,SGD21492540,AOI,AQPLBCQ4EDMA1072,8462.25
62.5,7371,7371,7371,7371,30,SGD22057014,Finisar,FCBN425QF1C02-OR,7371.0
62.5,9118,9090,9090,9063,6,SGD21470993,Finisar,FCBN425QF1C02-OR,9090.25
62.5,8108,8086,8108,8108,8,SGD22074297,Finisar,FCBN425QF1C02-OR,8102.5
62.5,6593,6651,6578,6607,6,SGD21085948,Finisar,FCBN425QF1C02-OR,6607.25
62.5,8241,8241,8219,8196,4,SGD22023339,Finisar,FCBN425QF1C02-OR,8224.25
62.5,8000,7978,8000,7978,26,SGD20436269,Finisar,FCBN425QF1C15-OR,7989.0
62.5,10752,10791,10791,10791,3,SGD22074227,AOI,AQPLBCQ4EDMA1072,10781.25
62.5,7672,7614,7653,7633,4,SGD22074184,Finisar,FCBN425QF1C10-OR,7643.0
62.5,6651,6726,6666,6726,24,JPE21201874,Finisar,FCBN425QF1C10-OR,6692.25
62.5,10676,10714,10638,10638,25,SGD21302420,Finisar,FCBN425QF1C02-OR,10666.5
62.5,9174,9202,9202,9202,26,SGD21067799,O-NET,1AT-3Q4M03XX-14A,9195.0
62.5,7712,7633,7692,7731,3,JPE21330857,Finisar,FCBN425QF1C10-OR,7692.0
62.5,9174,9202,9202,9202,26,SGD21067799,Finisar,FCBN425QF1C02-OR,9195.0
62.5,10000,9966,9966,9933,7,SGD21036306,Finisar,FCBN425QF1C02-OR,9966.25
62.5,7672,7614,7653,7633,4,SGD22074184,Finisar,FCBN425QF1C02-OR,7643.0
62.5,8333,8287,8310,8287,6,JPE21410459,Finisar,FCBN425QF1C10-OR,8304.25
62.5,10676,10714,10638,10638,25,SGD21302420,Finisar,FCBN425QF1C02-OR,10666.5
62.5,8333,8287,8310,8287,6,JPE21410459,Finisar,FCBN425QF1C10-OR,8304.25
62.5,5769,5671,5736,5714,41,JPE21214559,AOI,AQPA9N20ADLN1205,5722.5
62.5,7334,7352,7317,7317,13,SGD21521308,Finisar,FCBN425QF1C15-OR,7330.0
62.5,11235,11235,11194,11235,3,JPE20482435,Finisar,FCBN425QF1C02-OR,11224.75
62.5,10526,10526,10563,10526,26,SGD22056767,Finisar,FCBN425QF1C02-OR,10535.25
62.5,9523,9554,9554,9523,28,JPE21490556,AOI,AQPA9N15ADLN1205,9538.5
62.5,10380,10416,10416,10380,4,JPE20454796,Finisar,FCBN425QF1C10-OR,10398.0
62.5,11029,10989,11029,11029,30,JPE21404544,Finisar,FCBN425QF1C10-OR,11019.0
62.5,11029,10989,11029,11029,30,JPE21404544,Finisar,FCBN425QF1C20-OR,11019.0
62.5,6818,6833,6802,6833,25,SGD21068393,Finisar,FCBN425QF1C10-OR,6821.5
62.5,7957,7957,8000,7915,6,SGD21017238,Finisar,FCBN425QF1C10-OR,7957.25
62.5,7957,7957,8000,7915,6,SGD21017238,Finisar,FCBN425QF1C10-OR,7957.25
62.5,8356,8356,8379,8379,23,JPE20454724,Finisar,FCBN425QF1C15-OR,8367.5
62.5,6493,6493,6479,6507,4,SGD22023361,Accelight,AQP100C-C-LRL,6493.0
62.5,6000,5964,5940,6012,1,SGD21017333,AOI,AQPLBCQ4EDMA1072,5979.0
62.5,6944,6928,6976,6960,17,SGD21053917,Finisar,FCBN425QF1C02-OR,6952.0
62.5,7194,7159,7177,7194,23,SGD21053789,Finisar,FCBN425QF1C10-OR,7181.0
62.5,7915,7957,7936,7936,4,SGD21067793,Finisar,FCBN425QF1C10-OR,7936.0
62.5,6507,6521,6507,6521,13,JPE21353353,Finisar,FCBN425QF1C02-OR,6514.0
62.5,9803,9803,9771,9803,2,SGD22074533,Finisar,FCBN425QF1C02-OR,9795.0
62.5,6198,6250,6185,6237,3,JPE21271226,AOI,AQPLBCQ4EDMA1072,6217.5
62.5,9803,9803,9771,9803,2,SGD22074533,Finisar,FCBN425QF1C02-OR,9795.0
62.5,9118,9090,9090,9063,27,SGD20452433,Finisar,FCBN425QF1C07-OR,9090.25
62.5,9615,9615,9584,9615,5,SGD21521547,Finisar,FCBN425QF1C02-OR,9607.25
62.5,9202,9118,9118,9063,2,JPE21404613,Finisar,FCBN425QF1C10-OR,9125.25
62.5,7792,7772,7772,7751,7,JPE21410722,Finisar,FCBN425QF1C02-OR,7771.75
62.5,7537,7518,7594,7500,8,SGD21053071,AOI,AQPA9N01ADLN0957,7537.25
62.5,8196,8219,8219,8196,26,SGD21067463,Finisar,FCBN425QF1C10-OR,8207.5
62.5,7444,7444,7425,7425,25,SGD20391145,Finisar,FCBN425QF1C02-OR,7434.5
62.5,10526,10600,10526,10526,8,SGD22057069,Accelight,AQP100C-C-LRL,10544.5
62.5,10067,10101,10067,10101,30,JPE21490572,Finisar,FCBN425QF1C02-OR,10084.0
62.5,5714,5639,5692,5736,7,SGD21017091,AOI,AQPLBCQ4EDMA1072,5695.25
62.5,8333,8310,8241,8264,4,SGD21017092,Finisar,FCBN425QF1C10-OR,8287.0
62.5,7389,7352,7352,7371,13,HBG2234014D,Intel Corp,SPTSLP2SLCDF,7366.0
62.5,6289,6302,6263,6315,30,SGD21067588,Finisar,FCBN425QF1C20-OR,6292.25
62.5,9433,9433,9493,9463,25,SGD21423020,Finisar,FCBN425QF1C20-OR,9455.5
62.5,9433,9433,9493,9463,25,SGD21423020,Finisar,FCBN425QF1C02-OR,9455.5
62.5,6622,6622,6681,6681,1,SGD21017222,AOI,AQPLBCQ4EDMA1072,6651.5
62.5,8130,8086,8130,8130,30,SGD22023709,AOI,AQPA9N20ADLN1205,8119.0
62.5,7731,7712,7692,7731,6,SGD21132466,Accelight,AQP100C-C-LRL,7716.5
62.5,7042,7042,7075,7025,41,JPE21122116,Finisar,FCBN425QF1C15-OR,7046.0
62.5,9433,9433,9493,9463,25,SGD21423020,Finisar,FCBN425QF1C02-OR,9455.5
62.5,7194,7159,7177,7194,23,SGD21053789,Finisar,FCBN425QF1C10-OR,7181.0
62.5,9375,9345,9345,9345,29,JPE21410679,Finisar,FCBN425QF1C10-OR,9352.5
62.5,8219,8196,8086,8042,23,SGD21068081,Finisar,FCBN425QF1C15-OR,8135.75
62.5,9118,9118,9090,9090,3,JPE20254390,Finisar,FCBN425QF1C10-OR,9104.0
62.5,7594,7633,7653,7614,5,SGD21214165,Finisar,FCBN425QF1C02-OR,7623.5
62.5,7594,7633,7653,7614,5,SGD21214165,Finisar,FCBN425QF1C02-OR,7623.5
62.5,9493,9433,9493,9493,30,JPE21322699,Finisar,FCBN425QF1C02-OR,9478.0
62.5,6880,7058,7009,7025,28,JPE22190583,AOI,AQPA9N15ADLN0957,6993.0
62.5,8498,8522,8474,8522,4,SGD21254473,Finisar,FCBN425QF1C10-OR,8504.0
62.5,8086,8086,8086,8064,4,SGD21039844,Finisar,FCBN425QF1C02-OR,8080.5
62.5,5671,5660,5692,5660,16,SGD21053883,Finisar,FCBN425QF1C02-OR,5670.75
62.5,5758,5714,5769,5649,16,SGD21521274,Finisar,FCBN425QF1C20-OR,5722.5
62.5,7092,7109,7194,7092,4,SGD21053750,Finisar,FCBN425QF1C02-OR,7121.75
62.5,8086,8130,8108,8108,7,SGD22056659,AOI,AQPLBCQ4EDMA1072,8108.0
62.5,6896,6896,6864,6896,1,SGD20453079,Accelight,AQP100C-C-LRL,6888.0
62.5,8086,8086,8086,8064,4,SGD21039844,Hisense,DQF8503-4C03,8080.5
62.5,7832,7853,7832,7874,6,JPE21322616,Finisar,FCBN425QF1C10-OR,7847.75
62.5,7194,7194,7211,7194,3,SGD21085723,Finisar,FCBN425QF1C10-OR,7198.25
62.5,11070,11111,11029,11029,25,JPE21404487,Finisar,FCBN425QF1C02-OR,11059.75
62.5,9646,9708,9646,9646,4,JPE21312133,Accelight,AQP100C-C-LRL,9661.5
62.5,11538,11538,11583,11583,2,JPE21404185,Finisar,FCBN425QF1C02-OR,11560.5
62.5,8000,7957,7978,7957,24,SGD21521317,Finisar,FCBN425QF1C10-OR,7973.0
62.5,5714,5703,5671,5714,11,JPE21111828,Finisar,FCBN425QF1C15-OR,5700.5
62.5,9090,9146,9174,9118,3,JPE22202151,Accelight,AQP100C-C-LRL,9132.0
62.5,5714,5703,5671,5714,11,JPE21111828,Finisar,FCBN425QF1C15-OR,5700.5
62.5,7246,7246,7263,7228,4,JPE21353605,Finisar,FCBN425QF1C02-OR,7245.75
62.5,7556,7556,7575,7481,25,SGD21068445,Finisar,FCBN425QF1C02-OR,7542.0
62.5,7556,7556,7575,7481,25,SGD21068445,Finisar,FCBN425QF1C02-OR,7542.0
62.5,11627,11673,11627,11627,29,JPE21404628,Finisar,FCBN425QF1C10-OR,11638.5
62.5,8219,8196,8086,8042,23,SGD21068081,AOI,AQPA9N07ADLN0957,8135.75
62.5,11904,11952,12048,12000,7,JPE20470935,AOI,AQPLBCQ4EDMA1072,11976.0
62.5,7957,7978,7936,7936,26,SGD20352903,Finisar,FCBN425QF1C02-OR,7951.75
62.5,6802,6833,6756,6711,30,SGD21067897,Finisar,FCBN425QF1C02-OR,6775.5
62.5,6802,6864,6833,6864,3,SGD22056857,Finisar,FCBN425QF1C02-OR,6840.75
62.5,7009,7075,7042,7025,26,SGD20512368,Finisar,FCBN425QF1C02-OR,7037.75
62.5,10309,10309,10344,10344,7,JPE21392506,Finisar,FCBN425QF1C02-OR,10326.5
62.5,8645,8645,8670,8620,7,SGD22057340,Finisar,FCBN425QF1C10-OR,8645.0
62.5,7556,7594,7614,7633,7,SGD20445311,AOI,AQPLBCQ4EDMA1072,7599.25
62.5,5545,5474,5328,5424,26,JPE20452844,Finisar,FCBN425QF1C20-OR,5442.75
62.5,6382,6382,6396,6369,13,JPE20481524,Finisar,FCBN425QF1C02-OR,6382.25
62.5,6849,6896,6896,6896,26,SGD20142607,Finisar,FCBN425QF1C15-OR,6884.25
62.5,9118,9063,9146,9118,27,JPE21314335,Finisar,FCBN425QF1C07-OR,9111.25
62.5,5714,5660,5597,5660,24,SGD22023383,Finisar,FCBN425QF1C15-OR,5657.75
62.5,7500,7518,7462,7462,23,SGD21068096,Finisar,FCBN425QF1C10-OR,7485.5
62.5,11718,11718,11718,11718,4,SGD22075050,Finisar,FCBN425QF1C02-OR,11718.0
62.5,8547,1127,8571,8547,3,SGD21053211,Finisar,FCBN425QF1C10-OR,6698.0
62.5,8720,8746,8797,8797,24,SGD20511755,Finisar,FCBN425QF1C15-OR,8765.0
62.5,10033,10033,10033,10067,25,SGD21492097,Finisar,FCBN425QF1C02-OR,10041.5
62.5,11718,11718,11718,11718,4,SGD22075050,Finisar,FCBN425QF1C02-OR,11718.0
62.5,10638,10638,10526,10563,1,JPE21330821,Accelight,AQP100C-C-LRL,10591.25
62.5,11583,11583,11583,11583,2,SGD22023451,AOI,AQPLBCQ4EDMA1072,11583.0
62.5,7518,7518,7462,7537,7,SGD21086048,Accelight,AQP100C-C-LRL,7508.75
62.5,11583,11583,11583,11583,2,SGD22023451,Finisar,FCBN425QF1C02-OR,11583.0
62.5,10791,10791,10791,10791,1,SGD21067691,AOI,AQPLBCQ4EDMA1072,10791.0
62.5,9090,9090,9090,9090,8,JPE22191975,Accelight,AQP100C-C-LRL,9090.0
62.5,7594,7594,7614,7594,28,SGD20284061,Finisar,FCBN425QF1C15-OR,7599.0
62.5,6535,6493,6507,6535,12,JPE21353350,Finisar,FCBN425QF1C02-OR,6517.5
62.5,9230,9259,9259,9287,24,SGD21017435,Finisar,FCBN425QF1C10-OR,9258.75
62.5,8771,8771,8823,8746,11,JPE21402306,Finisar,FCBN425QF1C10-OR,8777.75
62.5,11627,11673,11627,11627,29,JPE21404628,Finisar,FCBN425QF1C10-OR,11638.5
62.5,7594,7575,7575,7594,26,SGD20445503,Finisar,FCBN425QF1C10-OR,7584.5
62.5,8108,8130,8064,8042,4,SGD21016995,AOI,AQPLBCQ4EDMA1072,8086.0
62.5,7042,7058,7042,7058,7,SGD20475120,Finisar,FCBN425QF1C10-OR,7050.0
62.5,6787,6772,6818,6864,25,SGD21521282,Finisar,FCBN425QF1C15-OR,6810.25
62.5,5893,5964,5940,5940,42,JPE21314362,Finisar,FCBN425QF1C07-OR,5934.25
62.5,8720,8746,8670,8720,24,SGD20453011,Finisar,FCBN425QF1C15-OR,8714.0
62.5,6928,6880,6849,6896,7,SGD21520627,Finisar,FCBN425QF1C02-OR,6888.25
62.5,8310,8310,8310,8333,3,SGD21068117,Finisar,FCBN425QF1C02-OR,8315.75
62.5,6696,6696,6622,6681,5,SGD21521297,Finisar,FCBN425QF1C02-OR,6673.75
62.5,9230,9259,9259,9230,3,JPE21402354,Finisar,FCBN425QF1C02-OR,9244.5
62.5,8403,8379,8379,8379,2,SGD21085214,Finisar,FCBN425QF1C10-OR,8385.0
62.5,8086,8108,8130,8152,25,JPE16193355,Finisar,FCBN425QF1C10-OR,8119.0
62.5,8310,8310,8310,8333,3,SGD21068117,Accelight,AQP100C-C-LRL,8315.75
62.5,8174,8219,8196,8219,1,JPE21392296,Finisar,FCBN425QF1C02-OR,8202.0
62.5,8403,8379,8379,8379,2,SGD21085214,AOI,AQPLBCQ4EDMA1072,8385.0
62.5,5649,5681,5639,5747,1,JPE20481350,Finisar,FCBN425QF1C02-OR,5679.0
62.5,8771,8823,8849,8849,23,SGD20452481,Finisar,FCBN425QF1C15-OR,8823.0
62.5,7633,7653,7614,7633,17,SGD22057364,Finisar,FCBN425QF1C02-OR,7633.25
62.5,10714,10714,10714,10714,7,SGD21017101,AOI,AQPLBCQ4EDMA1072,10714.0
62.5,6160,6211,6250,6250,24,JPE21270836,Finisar,FCBN425QF1C07-OR,6217.75
62.5,8021,8042,8064,8064,5,JPE20443607,Finisar,FCBN425QF1C02-OR,8047.75
62.5,7792,7792,7772,7751,23,JPE21314369,Finisar,FCBN425QF1C10-OR,7776.75
62.5,8264,8264,8241,8241,12,SGD21492535,Finisar,FCBN425QF1C10-OR,8252.5
62.5,8287,8287,8287,8310,23,SGD22056761,O-NET,1AT-3Q4M10XX-14A,8292.75
62.5,5405,5454,5474,5395,30,JPE20443419,Finisar,FCBN425QF1C02-OR,5432.0
62.5,7444,7462,7462,7462,41,SGD21142890,O-NET,1AT-3Q4M10XX-14A,7457.5
62.5,6250,6250,6276,6276,28,SGD21068047,Finisar,FCBN425QF1C20-OR,6263.0
62.5,3592,3558,3554,3610,34,JPE21093804,Finisar,FCBN425QF1C10-OR,3578.5
62.5,7058,7058,7025,7042,24,SGD21085780,Finisar,FCBN425QF1C02-OR,7045.75
62.5,10752,10714,10752,10752,25,JPE21404444,Finisar,FCBN425QF1C20-OR,10742.5
62.5,9554,9523,9554,9523,3,JPE21404267,Finisar,FCBN425QF1C02-OR,9538.5
62.5,11627,11627,11627,11627,8,SGD21302399,AOI,AQPLBCQ4EDMA1072,11627.0
62.5,6651,6651,6696,6681,3,JPE20475113,AOI,AQPLBCQ4EDMA1072,6669.75
62.5,9584,9646,9677,9677,7,SGD21520985,Finisar,FCBN425QF1C02-OR,9646.0
62.5,10948,10909,10909,10909,7,SGD22057415,AOI,AQPLBCQ4EDMA1072,10918.75
62.5,6864,6833,6849,6833,25,JPE19473299,Finisar,FCBN425QF1C10-OR,6844.75
62.5,7075,7075,7058,7075,6,JPE21353680,AOI,AQPLBCQ4EDMA1072,7070.75
62.5,11029,11029,10989,10989,2,SGD21470793,Accelight,AQP100C-C-LRL,11009.0
62.5,6864,6833,6849,6833,25,JPE19473299,Finisar,FCBN425QF1C10-OR,6844.75
62.5,5660,5660,5725,5671,28,SGD22074130,Finisar,FCBN425QF1C10-OR,5679.0
62.5,9554,9584,9554,9584,27,JPE22062942,Finisar,FCBN425QF1C02-OR,9569.0
62.5,6651,6651,6696,6681,3,JPE20475113,Finisar,FCBN425QF1C02-OR,6669.75
62.5,7853,7853,7874,7832,5,SGD21520790,Finisar,FCBN425QF1C10-OR,7853.0
62.5,5703,5649,5714,5628,8,SGD20475355,AOI,AQPLBCQ4EDMA1072,5673.5
62.5,3432,3521,3533,3468,22,JPE21091672,Finisar,FCBN425QF1C15-OR,3488.5
62.5,4297,4297,4261,4237,30,JPE21305267,Finisar,FCBN425QF1C15-OR,4273.0
62.5,7957,7957,7978,8000,26,SGD21242569,Finisar,FCBN425QF1C10-OR,7973.0
62.5,7894,7915,7915,7936,28,SGD20445396,Finisar,FCBN425QF1C15-OR,7915.0
62.5,6024,5988,5964,5976,5,SGD21017010,Eoptolink,EOLQ-131HG-O-5H5,5988.0
62.5,9375,9375,9345,9316,3,SGD20475388,Finisar,FCBN425QF1C02-OR,9352.75
62.5,8823,8823,8771,8823,24,JPE21051618,Finisar,FCBN425QF1C20-OR,8810.0
62.5,5952,6000,5928,5952,27,SGD21085598,AOI,AQPA9N10ADLN1205,5958.0
62.5,9868,9803,9803,9836,4,SGD22074528,Finisar,FCBN425QF1C10-OR,9827.5
62.5,5059,5042,5136,5110,36,JPE21313234,Finisar,FCBN425QF1C15-OR,5086.75
62.5,9966,9933,9933,9933,1,JPE21353281,Finisar,FCBN425QF1C10-OR,9941.25
62.5,8620,8645,8645,8670,4,SGD21053751,Finisar,FCBN425QF1C10-OR,8645.0
62.5,5059,5042,5136,5110,36,JPE21313234,Finisar,FCBN425QF1C15-OR,5086.75
62.5,7853,7874,7874,7832,5,SGD20452758,Finisar,FCBN425QF1C10-OR,7858.25
62.5,8264,8241,8287,8264,2,JPE22202138,Accelight,AQP100C-C-LRL,8264.0
62.5,8955,8982,8982,8982,23,JPE21402477,AOI,AQPA9N10ADLN1205,8975.25
62.5,6928,6944,7025,6993,2,SGD21053846,Finisar,FCBN425QF1C02-OR,6972.5
62.5,11363,11363,11406,11363,24,JPE21403970,Finisar,FCBN425QF1C10-OR,11373.75
62.5,9646,9615,9615,9646,23,JPE21320873,Finisar,FCBN425QF1C10-OR,9630.5
62.5,8645,8595,8595,8645,8,SGD21068098,AOI,AQPLBCQ4EDMA1072,8620.0
62.5,9523,9523,9554,9554,28,JPE21322694,Finisar,FCBN425QF1C20-OR,9538.5
62.5,10452,10416,10416,10452,2,JPE21301943,Accelight,AQP100C-C-LRL,10434.0
62.5,10344,10309,10309,10344,23,SGD22073959,Finisar,FCBN425QF1C02-OR,10326.5
62.5,6289,6237,6224,6276,3,SGD20453010,Eoptolink,EOLQ-131HG-O-5H5,6256.5
62.5,6465,6423,6437,6479,41,SGD20233574,Finisar,FCBN425QF1C07-OR,6451.0
62.5,8264,8356,8264,8310,27,SGD20376874,Finisar,FCBN425QF1C10-OR,8298.5
62.5,6024,5988,5964,5976,5,SGD21017010,Eoptolink,EOLQ-131HG-O-5H5,5988.0
62.5,8695,8645,8720,8670,26,SGD21068448,Finisar,FCBN425QF1C02-OR,8682.5
62.5,8174,8174,8174,8174,8,SGD20284386,Finisar,FCBN425QF1C10-OR,8174.0
62.5,7042,7009,6993,7058,3,SGD22023349,AOI,AQPLBCQ4EDMA1072,7025.5
62.5,7125,7142,7142,7177,26,JPE21270845,Finisar,FCBN425QF1C02-OR,7146.5
62.5,6493,6493,6507,6479,8,SGD21214149,Finisar,FCBN425QF1C02-OR,6493.0
62.5,7556,7575,7537,7518,8,SGD21520944,AOI,AQPLBCQ4EDMA1072,7546.5
62.5,7500,7500,7537,7518,8,SGD22056746,Finisar,FCBN425QF1C02-OR,7513.75
62.5,7712,7692,7672,7692,29,SGD22023439,Finisar,FCBN425QF1C02-OR,7692.0
62.5,9230,9230,9230,9259,28,JPE21051632,Finisar,FCBN425QF1C10-OR,9237.25
62.5,10135,10135,10135,10169,1,JPE21493454,Accelight,AQP100C-C-LRL,10143.5
62.5,8219,8241,8241,8196,27,SGD21053673,Finisar,FCBN425QF1C10-OR,8224.25
62.5,7712,7692,7672,7692,29,SGD22023439,Finisar,FCBN425QF1C02-OR,7692.0
62.5,7832,7853,7874,7832,28,SGD21242181,O-NET,1AT-3Q4M15XX-14A,7847.75
62.5,8875,8875,8849,8849,3,SGD22056997,Finisar,FCBN425QF1C10-OR,8862.0
62.5,9063,9063,9090,9009,2,SGD21016681,AOI,AQPA9N10ADLN1205,9056.25
62.5,9646,9615,9646,9615,25,SGD20453132,Finisar,FCBN425QF1C10-OR,9630.5
62.5,7575,7556,7556,7575,25,JPE20462239,Finisar,FCBN425QF1C15-OR,7565.5
62.5,9287,9345,9375,9316,28,JPE21404079,Finisar,FCBN425QF1C10-OR,9330.75
62.5,10638,10752,10676,10714,8,SGD21470978,Finisar,FCBN425QF1C02-OR,10695.0
62.5,9230,9316,9230,9259,25,JPE20453016,Finisar,FCBN425QF1C15-OR,9258.75
62.5,6681,6637,6696,6622,6,SGD21039720,Finisar,FCBN425QF1C02-OR,6659.0
62.5,7957,7957,7978,8000,26,SGD21242569,Finisar,FCBN425QF1C02-OR,7973.0
62.5,9615,9646,9615,9615,27,SGD21492268,Finisar,FCBN425QF1C02-OR,9622.75
62.5,3773,3726,3821,3778,22,JPE21401342,Finisar,FCBN425QF1C15-OR,3774.5
62.5,9404,9433,9345,9375,29,SGD21039846,Finisar,FCBN425QF1C10-OR,9389.25
62.5,10830,10830,10752,10830,26,JPE21392242,Finisar,FCBN425QF1C20-OR,10810.5
