Interface_Temp,Fan_FanTray1Fan1Sensor1,Fan_FanTray2Fan1Sensor1,Fan_FanTray3Fan1Sensor1,Fan_FanTray4Fan1Sensor1,rack_unit,Device_local_sn,SFP_manufacturer,SFP_model,fan_speed_mean
63.2,12931,12711,12875,12820,3,JPE22201668,Intel Corp,SPTSHP2PMCDF,12834.25
63.1,15706,15463,14925,15706,18,JPA22231435,Intel Corp,SPTSHP2PMCDF,15450.0
63.1,16666,16483,16216,16393,3,JPE22230234,Intel Corp,SPTSHP2PMCDF,16439.5
63.1,16304,16216,16304,16393,40,JPA22473683,Intel Corp,SPTSHP2PMCDF,16304.25
63.1,12195,12195,12145,12195,1,SGD21242698,AOI,AQPLBCQ4EDMA1072,12182.5
63.1,13392,13888,13574,13392,39,JPE21033009,Intel Corp,SPTSHP2PMCDF,13561.5
63.1,14925,15000,14778,14925,38,JPA22242020,Intel Corp,SPTSHP2PMCDF,14907.0
63.1,12987,13043,13043,13043,6,JPE21311968,Finisar,FCBN425QF1C10-OR,13029.0
63.1,13761,14851,14851,13636,9,JPE21071578,Intel Corp,SPTSHP2PMCDF,14274.75
63.1,15463,15625,15384,15151,9,JPE22230198,Intel Corp,SPTSHP2PMCDF,15405.75
63.1,12345,12345,12345,12244,7,JPE21311906,Accelight,AQP100C-C-LRL,12319.75
63.1,13392,13274,13452,13333,31,JPE21051898,Intel Corp,SPTSHP2PMCDF,13362.75
63.1,14084,14218,13953,13953,32,JPA22362474,Intel Corp,SPTSHP2PMCDF,14052.0
63.1,14925,14925,15000,14563,10,JPA22242051,Intel Corp,SPTSHP2PMCDF,14853.25
63.1,14705,14563,14492,14492,40,JPE21071516,Intel Corp,SPTSHP2PMCDF,14563.0
63.1,14851,14563,15544,15306,3,JPA22364117,Intel Corp,SPTSHP2PMCDF,15066.0
63.1,13636,13636,13636,13636,2,SGD21302447,Accelight,AQP100C-C-LRL,13636.0
63.1,13888,14084,13888,13953,24,JPA22242052,Intel Corp,SPTSHP2PMCDF,13953.25
63.1,16759,16949,16853,16574,6,JPE22230487,Intel Corp,SPTSHP2PMCDF,16783.75
63.1,15706,15957,15306,15463,9,JPA22231478,Intel Corp,SPTSHP2PMCDF,15608.0
63.1,15706,15957,15306,15463,9,JPA22231478,Intel Corp,SPTSHP2PMCDF,15608.0
63.1,12096,12048,12096,12000,5,JPE20462160,AOI,AQPLBCQ4EDMA1072,12060.0
63.1,12875,12931,12931,12931,3,SGD21301637,AOI,AQPLBCQ4EDMA1072,12917.0
63.1,14778,15000,14925,15151,21,JPE22200169,Intel Corp,SPTSHP2PMCDF,14963.5
63.1,15873,15789,15706,15789,39,JPA22242247,Intel Corp,SPTSHP2PMCDF,15789.25
63.1,12244,12195,12244,12345,6,JPA22231448,Finisar,FTCD4523E2PCM-4A,12257.0
63.1,16042,15957,16216,16042,37,JPE21032860,Intel Corp,SPTSHP2PMCDF,16064.25
63.1,15544,15228,15151,15706,33,JPA22231748,Intel Corp,SPTSHP2PMCDF,15407.25
63.1,12605,12658,12658,12500,40,JPE21032979,Intel Corp,SPTSHP2PMCDF,12605.25
63.1,15789,16042,16393,16129,6,JPA22231460,Intel Corp,SPTSHP2PMCDF,16088.25
63.1,16949,16949,16574,16304,5,JPE22230147,Intel Corp,SPTSHP2PMCDF,16694.0
63.1,14634,14925,14563,14705,10,FGN2322031P,Intel Corp,SPTSHP2PMCDF,14706.75
63.1,13888,14285,13953,14218,6,JPA22473529,Intel Corp,SPTSHP2PMCDF,14086.0
63.1,14705,14634,14705,14778,33,JPA22242013,Intel Corp,SPTSHP2PMCDF,14705.5
63.1,16042,16042,15706,15957,32,JPE22230231,Intel Corp,SPTSHP2PMCDF,15936.75
63.1,14851,15151,14778,15789,38,JPA22473511,Intel Corp,SPTSHP2PMCDF,15142.25
63.1,15706,15706,15789,15789,2,SGD22074334,Finisar,FCBN425QF1C02-OR,15747.5
63.1,16483,16483,16574,16042,12,JPE22200120,Intel Corp,SPTSHP2PMCDF,16395.5
63.1,12931,12711,12875,12820,3,JPE22201668,Intel Corp,SPTSHP2PMCDF,12834.25
63.1,14634,14925,14563,14705,10,FGN2322031P,Intel Corp,SPTSHP2PMCDF,14706.75
63.1,15625,15463,15789,15789,6,JPA22242203,Intel Corp,SPTSHP2PMCDF,15666.5
63.1,15625,15463,15789,15789,6,JPA22242203,Intel Corp,SPTSHP2PMCDF,15666.5
63.1,14218,14218,14285,14285,2,SGD22074517,Finisar,FCBN425QF1C02-OR,14251.5
63.1,12096,12145,12096,12195,9,JPE22230119,Finisar,FTCD4523E2PCM-4A,12133.0
63.1,15706,15789,15706,15706,6,JPA22231733,Intel Corp,SPTSHP2PMCDF,15726.75
63.1,12048,12048,12048,12048,3,JPE21414173,Finisar,FCBN425QF1C10-OR,12048.0
63.1,16042,15625,16216,16216,18,JPE22201589,Intel Corp,SPTSHP2PMCDF,16024.75
63.1,15000,15000,15151,14925,39,JPE22230191,Intel Corp,SPTSHP2PMCDF,15019.0
63.1,14563,14354,14285,14354,5,JPA22364100,Intel Corp,SPTSHP2PMCDF,14389.0
63.1,15625,15873,15228,15384,3,JPA22242174,Intel Corp,SPTSHP2PMCDF,15527.5
63.0,14925,15000,14778,14925,38,JPA22242020,Intel Corp,SPTSHP2PMCDF,14907.0
63.0,16129,16042,16483,15789,37,JPA22231697,Intel Corp,SPTSHP2PMCDF,16110.75
63.0,15384,15306,15384,15151,31,JPA22242180,Intel Corp,SPTSHP2PMCDF,15306.25
63.0,16304,16216,16042,16042,3,JPE20255064,Intel Corp,SPTSHP2PMCDF,16151.0
63.0,13157,13157,13100,13157,3,SGD22075489,Finisar,FCBN425QF1C02-OR,13142.75
63.0,14563,14354,14285,14354,5,JPA22364100,Intel Corp,SPTSHP2PMCDF,14389.0
63.0,12500,12552,12552,12552,1,SGD21520710,Finisar,FCBN425QF1C02-OR,12539.0
63.0,14563,14354,14285,14354,5,JPA22364100,Intel Corp,SPTSHP2PMCDF,14389.0
63.0,12448,12448,12500,12552,5,SGD21301599,AOI,AQPLBCQ4EDMA1072,12487.0
63.0,12987,13043,13043,13043,6,JPE21311968,Accelight,AQP100C-C-LRL,13029.0
63.0,13513,13574,13574,13574,4,JPA22362582,Intel Corp,SPTSHP2PMCDF,13558.75
63.0,13157,13157,13100,13157,3,SGD22075489,Finisar,FCBN425QF1C02-OR,13142.75
63.0,15151,15000,15075,15151,37,JPA22362529,Intel Corp,SPTSHP2PMCDF,15094.25
63.0,15151,15000,15075,15151,37,JPA22362529,Intel Corp,SPTSHP2PMCDF,15094.25
63.0,15151,15000,15075,15151,37,JPA22362529,Intel Corp,SPTSHP2PMCDF,15094.25
63.0,16129,15957,15957,15384,15,JPA22231676,Intel Corp,SPTSHP2PMCDF,15856.75
63.0,14634,14563,14285,14705,31,JPE22230165,Intel Corp,SPTSHP2PMCDF,14546.75
63.0,13215,13157,13157,13157,1,SGD21302094,Finisar,FCBN425QF1C10-OR,13171.5
63.0,16216,15873,15873,15789,37,JPE21045775,Intel Corp,SPTSHP2PMCDF,15937.75
63.0,14563,14563,13824,14492,33,FGN2318093N,Intel Corp,SPTSHP2PMCDF,14360.5
63.0,14492,14492,14492,14492,1,SGD21068037,Finisar,FCBN425QF1C02-OR,14492.0
63.0,14423,14492,14423,14285,3,JPE21312162,Accelight,AQP100C-C-LRL,14405.75
63.0,16216,16304,16042,16042,33,JPE21032980,Intel Corp,SPTSHP2PMCDF,16151.0
63.0,16216,16304,16042,16042,33,JPE21032980,Intel Corp,SPTSHP2PMCDF,16151.0
63.0,16304,16216,16304,16393,40,JPA22473683,Intel Corp,SPTSHP2PMCDF,16304.25
63.0,13100,13157,13100,13100,2,SGD22074231,Finisar,FCBN425QF1C02-OR,13114.25
63.0,12048,12048,12048,12048,3,JPE21414173,Accelight,AQP100C-C-LRL,12048.0
63.0,12295,12295,12295,12345,23,JPE21403977,Finisar,FCBN425QF1C10-OR,12307.5
63.0,12765,12765,12820,12765,4,SGD21302386,AOI,AQPLBCQ4EDMA1072,12778.75
63.0,12500,12500,12500,12396,2,JPE22100092,Finisar,FCBN425QF1C10-OR,12474.0
63.0,13100,13157,13043,13100,1,JPE21301901,Finisar,FCBN425QF1C10-OR,13100.0
63.0,13392,13452,13452,13513,3,JPE20455134,Finisar,FCBN425QF1C02-OR,13452.25
63.0,17441,17500,17441,17441,41,JPE21122391,Finisar,FCBN425QF1C15-OR,17455.75
63.0,15000,14925,15075,15228,24,JPE22230186,Intel Corp,SPTSHP2PMCDF,15057.0
63.0,13761,13636,13636,13698,1,JPE22031016,Finisar,FCBN425QF1C02-OR,13682.75
63.0,12048,12096,12096,12096,7,SGD21470540,Accelight,AQP100C-C-LRL,12084.0
63.0,15544,15625,15463,15706,12,JPE21032984,Intel Corp,SPTSHP2PMCDF,15584.5
63.0,12096,12145,12096,12096,37,JPE21032872,Intel Corp,SPTSHP2PMCDF,12108.25
63.0,13888,14285,13953,14218,6,JPA22473529,Intel Corp,SPTSHP2PMCDF,14086.0
63.0,12048,12096,12096,12096,7,SGD21470540,Accelight,AQP100C-C-LRL,12084.0
63.0,17142,16574,17142,16853,4,JPA22231705,Intel Corp,SPTSHP2PMCDF,16927.75
63.0,15625,15873,15228,15384,3,JPA22242174,Intel Corp,SPTSHP2PMCDF,15527.5
63.0,14563,14563,13824,14492,33,FGN2318093N,Intel Corp,SPTSHP2PMCDF,14360.5
63.0,13636,13574,13636,13636,4,JPE21311999,Accelight,AQP100C-C-LRL,13620.5
63.0,13636,13574,13574,13574,1,JPE22097831,AOI,AQPLBCQ4EDMA1072,13589.5
63.0,15544,15463,15384,15706,12,JPA22231685,Intel Corp,SPTSHP2PMCDF,15524.25
63.0,15706,15306,15306,15228,21,JPE22230472,Intel Corp,SPTSHP2PMCDF,15386.5
63.0,12605,12552,12605,12605,23,SGD21302467,Finisar,FCBN425QF1C10-OR,12591.75
63.0,9118,8450,25500,9202,21,JPE22230233,Finisar,FTCD4523E2PCM-4A,13067.5
63.0,12820,12820,12820,12931,31,JPE21032894,Intel Corp,SPTSHP2PMCDF,12847.75
63.0,15544,15544,15544,15544,1,SGD21471017,Finisar,FCBN425QF1C10-OR,15544.0
63.0,12096,12048,12096,12000,5,JPE20462160,AOI,AQPLBCQ4EDMA1072,12060.0
63.0,15706,15873,16393,16574,39,JPA22473449,Intel Corp,SPTSHP2PMCDF,16136.5
63.0,13333,13392,13333,12987,40,JPE21045768,Intel Corp,SPTSHP2PMCDF,13261.25
63.0,13452,13824,13953,13392,4,JPA22473707,Intel Corp,SPTSHP2PMCDF,13655.25
63.0,14150,14150,14084,14084,18,JPE22230130,Intel Corp,SPTSHP2PMCDF,14117.0
63.0,13452,13824,13953,13392,4,JPA22473707,Intel Corp,SPTSHP2PMCDF,13655.25
63.0,15706,15463,14925,15706,18,JPA22231435,Intel Corp,SPTSHP2PMCDF,15450.0
63.0,14778,14851,15000,14851,21,JPE22230501,Intel Corp,SPTSHP2PMCDF,14870.0
63.0,12658,12658,12605,12658,1,SGD21036300,Hisense,DQF8503-4C03,12644.75
63.0,15706,15625,15873,15306,9,JPE22201700,Intel Corp,SPTSHP2PMCDF,15627.5
63.0,14778,14851,15000,14851,21,JPE22230501,Intel Corp,SPTSHP2PMCDF,14870.0
62.9,13513,13513,13574,13513,1,SGD22074225,AOI,AQPLBCQ4EDMA1072,13528.25
62.9,14150,13888,14084,14018,33,JPA22473494,Intel Corp,SPTSHP2PMCDF,14035.0
62.9,16129,14634,14925,14634,18,JPE22230157,Intel Corp,SPTSHP2PMCDF,15080.5
62.9,12875,12931,12875,12875,3,SGD22057368,AOI,AQPLBCQ4EDMA1072,12889.0
62.9,14851,14563,15544,15306,3,JPA22364117,Intel Corp,SPTSHP2PMCDF,15066.0
62.9,11904,12145,12000,11952,15,JPE22230182,Finisar,FTCD4523E2PCM-4A,12000.25
62.9,15544,15544,15544,15544,1,JPE20455038,AOI,AQPLBCQ4EDMA1072,15544.0
62.9,13824,13574,13824,13698,12,JPA22242168,Intel Corp,SPTSHP2PMCDF,13730.0
62.9,15789,16042,16393,16129,6,JPA22231460,Intel Corp,SPTSHP2PMCDF,16088.25
62.9,15075,15228,14925,14925,6,JPA22231694,Intel Corp,SPTSHP2PMCDF,15038.25
62.9,12345,12345,12345,12244,7,JPE21311906,Accelight,AQP100C-C-LRL,12319.75
62.9,12345,12345,12345,12244,7,JPE21311906,Accelight,AQP100C-C-LRL,12319.75
62.9,16304,16216,16304,16393,40,JPA22473683,Intel Corp,SPTSHP2PMCDF,16304.25
62.9,15151,15000,15075,15151,37,JPA22362529,Intel Corp,SPTSHP2PMCDF,15094.25
62.9,14634,14563,14285,14705,31,JPE22230165,Intel Corp,SPTSHP2PMCDF,14546.75
62.9,14634,14563,14285,14705,31,JPE22230165,Intel Corp,SPTSHP2PMCDF,14546.75
62.9,13513,13574,13574,13574,4,JPA22362582,Intel Corp,SPTSHP2PMCDF,13558.75
62.9,14634,15544,15306,14778,9,JPA22241954,Intel Corp,SPTSHP2PMCDF,15065.5
62.9,16129,15957,15957,15384,15,JPA22231676,Intel Corp,SPTSHP2PMCDF,15856.75
62.9,13888,13824,13888,13953,21,JPA22231471,Finisar,FTCD4523E2PCM-4A,13888.25
62.9,15000,14925,15075,15228,24,JPE22230186,Intel Corp,SPTSHP2PMCDF,15057.0
62.9,16666,16483,16216,16393,3,JPE22230234,Intel Corp,SPTSHP2PMCDF,16439.5
62.9,14150,14150,14084,14084,18,JPE22230130,Intel Corp,SPTSHP2PMCDF,14117.0
62.9,12500,12552,12552,12552,1,SGD21520710,AOI,AQPLBCQ4EDMA1072,12539.0
62.9,13452,13824,13953,13392,4,JPA22473707,Intel Corp,SPTSHP2PMCDF,13655.25
62.9,12500,12552,12552,12552,1,SGD21520710,AOI,AQPLBCQ4EDMA1072,12539.0
62.9,15228,15306,15228,15544,11,JPA22362581,Intel Corp,SPTSHP2PMCDF,15326.5
62.9,15463,15384,15873,15789,3,JPA22231749,Intel Corp,SPTSHP2PMCDF,15627.25
62.9,15706,15228,15789,15306,15,JPA22231686,Intel Corp,SPTSHP2PMCDF,15507.25
62.9,15706,15228,15789,15306,15,JPA22231686,Intel Corp,SPTSHP2PMCDF,15507.25
62.9,14150,14150,14084,14084,18,JPE22230130,Intel Corp,SPTSHP2PMCDF,14117.0
62.9,13761,13953,13761,13636,32,JPE21032861,Intel Corp,SPTSHP2PMCDF,13777.75
62.9,14925,14925,15000,14563,10,JPA22242051,Intel Corp,SPTSHP2PMCDF,14853.25
62.9,13157,13157,13157,13157,3,JPE21403969,AOI,AQPLBCQ4EDMA1072,13157.0
62.9,15463,14218,15228,14218,4,JPA22473691,Intel Corp,SPTSHP2PMCDF,14781.75
62.9,15463,15625,14925,14778,38,JPE21045803,Intel Corp,SPTSHP2PMCDF,15197.75
62.9,14925,15000,14778,14925,38,JPA22242020,Intel Corp,SPTSHP2PMCDF,14907.0
62.9,12658,12658,12605,12658,1,SGD21036300,Accelight,AQP100C-C-LRL,12644.75
62.9,15706,15873,16393,16574,39,JPA22473449,Intel Corp,SPTSHP2PMCDF,16136.5
62.9,13888,14084,13888,13953,24,JPA22242052,Intel Corp,SPTSHP2PMCDF,13953.25
62.9,16304,16393,16393,16129,6,JPE22201588,Intel Corp,SPTSHP2PMCDF,16304.75
62.9,14778,14925,14634,15000,3,JPA22480602,Intel Corp,SPTSHP2PMCDF,14834.25
62.9,13043,12987,12987,12987,1,JPE21404130,Accelight,AQP100C-C-LRL,13001.0
62.9,15306,15306,15306,15151,21,JPE22230192,Intel Corp,SPTSHP2PMCDF,15267.25
62.9,16042,15957,16216,16042,37,JPE21032860,Intel Corp,SPTSHP2PMCDF,16064.25
62.9,15384,15306,15384,15151,31,JPA22242180,Intel Corp,SPTSHP2PMCDF,15306.25
62.9,15228,15228,15151,15151,1,SGD22056998,AOI,AQPLBCQ4EDMA1072,15189.5
62.9,15000,15075,15151,15000,11,JPA22241182,Intel Corp,SPTSHP2PMCDF,15056.5
62.9,12605,12658,12658,12711,6,SGD22075486,Accelight,AQP100C-C-LRL,12658.0
62.9,15151,15151,15075,15306,5,JPE21045729,Intel Corp,SPTSHP2PMCDF,15170.75
62.9,15000,15000,15151,14925,39,JPE22230191,Intel Corp,SPTSHP2PMCDF,15019.0
62.9,15625,15873,15228,15384,3,JPA22242174,Intel Corp,SPTSHP2PMCDF,15527.5
62.9,12931,12875,12987,12931,3,SGD21301988,Accelight,AQP100C-C-LRL,12931.0
62.9,15544,15463,15384,15706,12,JPA22231685,Intel Corp,SPTSHP2PMCDF,15524.25
62.9,15306,15463,15151,15306,5,JPA22231668,Intel Corp,SPTSHP2PMCDF,15306.5
62.9,12048,12096,12096,12096,7,SGD21470540,Accelight,AQP100C-C-LRL,12084.0
62.9,15706,15706,15789,15789,2,SGD22074334,AOI,AQPLBCQ4EDMA1072,15747.5
62.9,15873,15306,15306,16042,9,JPA22241154,Intel Corp,SPTSHP2PMCDF,15631.75
62.9,15706,15706,15789,15789,2,SGD22074334,AOI,AQPLBCQ4EDMA1072,15747.5
62.9,12987,13043,13043,13100,2,SGD21068152,AOI,AQPLBCQ4EDMA1072,13043.25
62.9,12987,12875,12931,12875,1,JPE21312141,Accelight,AQP100C-C-LRL,12917.0
62.9,15625,15463,15789,15789,6,JPA22242203,Intel Corp,SPTSHP2PMCDF,15666.5
62.9,15873,15306,15306,16042,9,JPA22241154,Intel Corp,SPTSHP2PMCDF,15631.75
62.9,16042,15957,16216,16042,37,JPE21032860,Intel Corp,SPTSHP2PMCDF,16064.25
62.9,12605,12658,12658,12500,40,JPE21032979,Intel Corp,SPTSHP2PMCDF,12605.25
62.9,17241,16853,16759,17045,37,JPA22231679,Intel Corp,SPTSHP2PMCDF,16974.5
62.9,13274,13274,13215,13215,1,SGD21302437,Accelight,AQP100C-C-LRL,13244.5
62.8,16304,16042,15873,16129,9,JPA22231706,Intel Corp,SPTSHP2PMCDF,16087.0
62.8,16304,16042,15873,16129,9,JPA22231706,Intel Corp,SPTSHP2PMCDF,16087.0
62.8,14778,14851,15000,14851,21,JPE22230501,Intel Corp,SPTSHP2PMCDF,14870.0
62.8,14925,14925,15000,14563,10,JPA22242051,Intel Corp,SPTSHP2PMCDF,14853.25
62.8,14634,14705,15151,14851,9,JPE22230474,Intel Corp,SPTSHP2PMCDF,14835.25
62.8,14634,14925,14563,14705,10,FGN2322031P,Intel Corp,SPTSHP2PMCDF,14706.75
62.8,12048,12096,12048,12048,2,SGD21302097,Finisar,FCBN425QF1C10-OR,12060.0
62.8,16759,16759,16759,16759,1,SGD22056656,AOI,AQPLBCQ4EDMA1072,16759.0
62.8,16949,16949,16574,16304,5,JPE22230147,Intel Corp,SPTSHP2PMCDF,16694.0
62.8,13100,13100,13157,13157,1,JPE20482206,Finisar,FCBN425QF1C10-OR,13128.5
62.8,16216,16304,16042,16042,33,JPE21032980,Intel Corp,SPTSHP2PMCDF,16151.0
62.8,12345,12345,12345,12244,7,JPE21311906,Accelight,AQP100C-C-LRL,12319.75
62.8,12345,12345,12345,12244,7,JPE21311906,Accelight,AQP100C-C-LRL,12319.75
62.8,12048,12048,12000,12096,29,SGD21301726,Finisar,FCBN425QF1C02-OR,12048.0
62.8,14018,13953,14018,13953,30,JPE21322556,Finisar,FCBN425QF1C02-OR,13985.5
62.8,14150,13888,14084,14018,33,JPA22473494,Intel Corp,SPTSHP2PMCDF,14035.0
62.8,13333,13392,13333,12987,40,JPE21045768,Intel Corp,SPTSHP2PMCDF,13261.25
62.8,13333,13392,13333,12987,40,JPE21045768,Intel Corp,SPTSHP2PMCDF,13261.25
62.8,15957,16042,15873,16216,34,JPE21032858,Intel Corp,SPTSHP2PMCDF,16022.0
62.8,14705,14634,14705,14778,33,JPA22242013,Intel Corp,SPTSHP2PMCDF,14705.5
62.8,15706,15706,15789,15789,2,SGD22074334,Finisar,FCBN425QF1C02-OR,15747.5
62.8,12396,12396,12396,12396,2,JPE20481790,Finisar,FCBN425QF1C02-OR,12396.0
62.8,13636,13636,13636,13636,2,SGD21302447,Finisar,FCBN425QF1C02-OR,13636.0
62.8,15384,15463,15384,15151,12,JPE22230215,Intel Corp,SPTSHP2PMCDF,15345.5
62.8,15463,15384,15873,15789,3,JPA22231749,Intel Corp,SPTSHP2PMCDF,15627.25
62.8,12195,12244,12244,12195,3,SGD22057219,Finisar,FCBN425QF1C10-OR,12219.5
62.8,16129,15957,15957,15384,15,JPA22231676,Intel Corp,SPTSHP2PMCDF,15856.75
62.8,15706,15957,15306,15463,9,JPA22231478,Intel Corp,SPTSHP2PMCDF,15608.0
62.8,15306,15306,15306,15151,21,JPE22230192,Intel Corp,SPTSHP2PMCDF,15267.25
62.8,12987,12931,12987,12987,3,SGD22074873,Finisar,FCBN425QF1C02-OR,12973.0
62.8,17500,17500,17500,17500,1,SGD22074868,AOI,AQPLBCQ4EDMA1072,17500.0
62.8,16574,16393,16393,16759,3,JPA22231477,Intel Corp,SPTSHP2PMCDF,16529.75
62.8,16574,16393,16393,16759,3,JPA22231477,Intel Corp,SPTSHP2PMCDF,16529.75
62.8,9118,8450,25500,9202,21,JPE22230233,Finisar,FTCD4523E2PCM-4A,13067.5
62.8,12500,12875,12658,12765,33,JPE21032859,Intel Corp,SPTSHP2PMCDF,12699.5
62.8,15706,15625,15873,15306,9,JPE22201700,Intel Corp,SPTSHP2PMCDF,15627.5
62.8,13513,12552,13274,12244,40,JPE21032855,Intel Corp,SPTSHP2PMCDF,12895.75
62.8,14705,14563,14492,14492,40,JPE21071516,Intel Corp,SPTSHP2PMCDF,14563.0
62.8,14084,14218,13953,13953,32,JPA22362474,Intel Corp,SPTSHP2PMCDF,14052.0
62.8,14778,15000,14925,15151,21,JPE22200169,Intel Corp,SPTSHP2PMCDF,14963.5
62.8,14778,15000,14925,15151,21,JPE22200169,Intel Corp,SPTSHP2PMCDF,14963.5
62.8,15957,15706,16042,15873,39,JPE22230492,Intel Corp,SPTSHP2PMCDF,15894.5
62.8,14150,14423,14778,14634,32,JPE21071497,Intel Corp,SPTSHP2PMCDF,14496.25
62.8,12987,13043,13043,13043,6,JPE21311968,Finisar,FCBN425QF1C10-OR,13029.0
62.8,14925,14925,14925,14925,1,SGD22057077,AOI,AQPLBCQ4EDMA1072,14925.0
62.8,15873,14563,15706,14634,15,JPE22230502,Intel Corp,SPTSHP2PMCDF,15194.0
62.8,13333,13953,13761,13574,11,JPA22473538,Intel Corp,SPTSHP2PMCDF,13655.25
62.8,14285,14354,14354,14354,34,JPA22473383,Intel Corp,SPTSHP2PMCDF,14336.75
62.8,15706,15463,14925,15706,18,JPA22231435,Intel Corp,SPTSHP2PMCDF,15450.0
62.8,12195,12195,12145,12195,1,SGD21242698,Finisar,FCBN425QF1C02-OR,12182.5
62.8,14563,14354,14285,14354,5,JPA22364100,Intel Corp,SPTSHP2PMCDF,14389.0
62.8,14084,14423,14492,14354,10,JPE21071496,Intel Corp,SPTSHP2PMCDF,14338.25
62.8,15789,15306,15957,15306,24,JPA22231433,Intel Corp,SPTSHP2PMCDF,15589.5
62.8,13636,13574,13636,13636,4,JPE21311999,Accelight,AQP100C-C-LRL,13620.5
62.8,14218,14778,14851,14018,15,JPA22231445,Intel Corp,SPTSHP2PMCDF,14466.25
62.8,14218,14778,14851,14018,15,JPA22231445,Intel Corp,SPTSHP2PMCDF,14466.25
62.8,15706,15306,15306,15228,21,JPE22230472,Intel Corp,SPTSHP2PMCDF,15386.5
62.8,17241,16853,16759,17045,37,JPA22231679,Intel Corp,SPTSHP2PMCDF,16974.5
62.8,16393,16216,16304,16304,6,JPE22230163,Intel Corp,SPTSHP2PMCDF,16304.25
62.8,15706,15228,15789,15306,15,JPA22231686,Intel Corp,SPTSHP2PMCDF,15507.25
62.8,14851,14563,15544,15306,3,JPA22364117,Intel Corp,SPTSHP2PMCDF,15066.0
62.8,14851,14563,15544,15306,3,JPA22364117,Intel Corp,SPTSHP2PMCDF,15066.0
62.8,14851,14563,15544,15306,3,JPA22364117,Intel Corp,SPTSHP2PMCDF,15066.0
62.8,12931,12711,12875,12820,3,JPE22201668,Intel Corp,SPTSHP2PMCDF,12834.25
62.8,12931,12711,12875,12820,3,JPE22201668,Intel Corp,SPTSHP2PMCDF,12834.25
62.8,16042,16042,16129,16042,38,JPA22231458,Intel Corp,SPTSHP2PMCDF,16063.75
62.8,14423,14492,14423,14285,3,JPE21312162,Finisar,FCBN425QF1C10-OR,14405.75
62.8,15544,15463,15384,15706,12,JPA22231685,Intel Corp,SPTSHP2PMCDF,15524.25
62.8,14492,14492,14492,14492,1,SGD21068037,AOI,AQPLBCQ4EDMA1072,14492.0
62.8,12658,12658,12605,12658,1,SGD21036300,AOI,AQPLBCQ4EDMA1072,12644.75
62.8,15544,15463,15384,15706,12,JPA22231685,Intel Corp,SPTSHP2PMCDF,15524.25
62.8,11811,12096,12096,12145,9,JPE22230216,Finisar,FTCD4523E2PCM-4A,12037.0
62.8,15000,15000,15151,14925,39,JPE22230191,Intel Corp,SPTSHP2PMCDF,15019.0
62.8,17751,17647,17647,17751,15,JPA22231436,Intel Corp,SPTSHP2PMCDF,17699.0
62.7,13100,13157,13100,13100,2,SGD22074231,AOI,AQPLBCQ4EDMA1072,13114.25
62.7,15706,15789,15625,15789,38,JPE21032923,Intel Corp,SPTSHP2PMCDF,15727.25
62.7,14218,14218,14285,14285,2,SGD22074517,Finisar,FCBN425QF1C02-OR,14251.5
62.7,15228,15306,15384,15306,21,JPE22230232,Intel Corp,SPTSHP2PMCDF,15306.0
62.7,16042,15625,16216,16216,18,JPE22201589,Intel Corp,SPTSHP2PMCDF,16024.75
62.7,14705,14778,14634,14492,37,JPE22230484,Intel Corp,SPTSHP2PMCDF,14652.25
62.7,14492,14492,14492,14492,1,SGD21068037,AOI,AQPLBCQ4EDMA1072,14492.0
62.7,15873,15957,15873,15706,9,JPE22230151,Intel Corp,SPTSHP2PMCDF,15852.25
62.7,16304,16574,16393,16483,21,JPE22201678,Intel Corp,SPTSHP2PMCDF,16438.5
62.7,14778,15000,14925,15151,21,JPE22200169,Intel Corp,SPTSHP2PMCDF,14963.5
62.7,13043,13043,13100,13100,1,JPE21314444,Accelight,AQP100C-C-LRL,13071.5
62.7,16129,14634,14925,14634,18,JPE22230157,Intel Corp,SPTSHP2PMCDF,15080.5
62.7,15000,15000,15151,14925,39,JPE22230191,Intel Corp,SPTSHP2PMCDF,15019.0
62.7,15873,15957,15873,15706,9,JPE22230151,Intel Corp,SPTSHP2PMCDF,15852.25
62.7,14634,14925,14563,14705,10,FGN2322031P,Intel Corp,SPTSHP2PMCDF,14706.75
62.7,14218,14778,14851,14018,15,JPA22231445,Intel Corp,SPTSHP2PMCDF,14466.25
62.7,12500,12552,12552,12552,1,SGD21520710,AOI,AQPLBCQ4EDMA1072,12539.0
62.7,14634,14925,14563,14705,10,FGN2322031P,Intel Corp,SPTSHP2PMCDF,14706.75
62.7,16129,15544,15625,15706,38,JPA22231457,Intel Corp,SPTSHP2PMCDF,15751.0
62.7,14634,14925,14563,14705,10,FGN2322031P,Intel Corp,SPTSHP2PMCDF,14706.75
62.7,14423,14492,14423,14285,3,JPE21312162,Accelight,AQP100C-C-LRL,14405.75
62.7,14563,14354,14285,14354,5,JPA22364100,Intel Corp,SPTSHP2PMCDF,14389.0
62.7,14084,14423,14492,14354,10,JPE21071496,Intel Corp,SPTSHP2PMCDF,14338.25
62.7,16483,16216,16574,16666,4,JPA22231710,Intel Corp,SPTSHP2PMCDF,16484.75
62.7,15228,15463,15228,15151,10,JPA22231708,Intel Corp,SPTSHP2PMCDF,15267.5
62.7,14563,14354,14285,14354,5,JPA22364100,Intel Corp,SPTSHP2PMCDF,14389.0
